season,daynum,wteam,wscore,lteam,lscore,wloc,numot
P,18,723,59,782,52,N,0
P,18,729,64,589,49,H,0
P,18,731,68,793,66,N,0
P,18,741,75,554,66,N,0
P,18,745,69,578,63,H,0
P,18,752,79,518,68,A,0
P,18,764,83,504,78,N,0
P,18,767,69,733,53,H,0
P,18,769,85,740,56,H,0
P,18,775,56,561,54,A,0
P,18,796,70,765,58,H,0
P,18,801,77,543,36,H,0
P,18,802,62,678,50,H,0
P,18,807,75,692,60,H,0
P,18,835,62,615,60,N,0
P,18,843,74,827,71,N,0
P,18,853,86,628,73,N,0
P,19,502,87,791,72,H,0
P,19,503,91,855,84,H,1
P,19,506,74,638,59,H,0
P,19,507,72,588,46,A,0
P,19,509,82,590,72,A,0
P,19,512,69,805,66,H,0
P,19,517,76,532,66,A,0
P,19,530,64,818,63,N,0
P,19,531,81,750,67,H,0
P,19,534,87,799,76,H,0
P,19,535,88,520,55,H,0
P,19,536,109,548,60,H,0
P,19,539,89,701,64,H,0
P,19,540,61,518,54,A,0
P,19,541,71,581,51,H,0
P,19,544,82,813,74,A,0
P,19,547,69,661,68,A,0
P,19,549,65,630,59,H,0
P,19,554,78,622,66,N,0
P,19,563,66,730,64,A,0
P,19,569,78,674,71,A,1
P,19,576,77,728,56,A,0
P,19,586,73,792,60,H,0
P,19,591,74,608,70,A,0
P,19,594,65,823,62,H,0
P,19,604,61,780,59,A,0
P,19,612,75,667,69,A,0
P,19,626,74,724,69,A,0
P,19,628,55,504,47,N,0
P,19,635,74,550,67,A,0
P,19,641,79,683,74,H,0
P,19,647,68,782,56,N,0
P,19,648,91,658,80,A,0
P,19,649,95,558,76,H,0
P,19,650,80,692,65,N,0
P,19,651,62,632,45,H,0
P,19,654,82,836,64,A,0
P,19,660,82,770,69,H,0
P,19,663,71,702,57,N,0
P,19,669,59,631,58,H,0
P,19,672,68,752,55,N,0
P,19,676,96,710,58,H,0
P,19,677,70,762,62,H,0
P,19,686,68,759,62,H,1
P,19,700,55,616,52,H,0
P,19,716,103,797,94,H,0
P,19,720,81,816,41,H,0
P,19,732,66,620,53,A,0
P,19,733,102,643,98,N,0
P,19,735,67,580,66,A,0
P,19,737,78,734,62,H,0
P,19,741,76,798,65,A,0
P,19,744,76,788,61,N,0
P,19,754,79,844,70,N,0
P,19,755,83,556,81,H,1
P,19,756,75,725,72,A,0
P,19,757,69,597,54,H,0
P,19,766,84,712,68,A,0
P,19,768,82,537,76,H,1
P,19,777,68,533,67,H,0
P,19,779,70,707,65,H,0
P,19,795,76,803,63,A,0
P,19,807,85,763,77,H,0
P,19,808,73,767,69,A,1
P,19,817,68,849,65,H,0
P,19,819,74,618,65,A,0
P,19,821,90,842,75,H,0
P,19,822,66,774,53,A,0
P,19,824,77,833,65,H,0
P,19,828,79,739,75,A,0
P,19,829,86,642,41,H,0
P,19,839,89,585,70,N,0
P,19,845,65,714,63,H,0
P,19,852,64,834,55,H,0
P,20,511,93,688,70,H,0
P,20,513,63,624,54,H,0
P,20,518,68,672,66,H,0
P,20,526,67,806,47,A,0
P,20,553,79,546,75,N,2
P,20,554,64,798,51,A,0
P,20,564,62,753,59,A,0
P,20,568,64,835,51,N,0
P,20,583,75,760,67,N,0
P,20,592,61,682,55,H,0
P,20,603,82,695,67,N,0
P,20,622,74,741,68,N,0
P,20,625,67,587,54,H,0
P,20,629,91,562,88,N,0
P,20,650,76,807,72,A,0
P,20,653,73,567,59,H,0
P,20,666,70,655,61,N,0
P,20,670,80,601,58,H,0
P,20,673,74,843,70,N,0
P,20,681,73,538,57,H,0
P,20,698,62,615,47,N,0
P,20,719,83,787,70,H,0
P,20,722,76,705,56,H,0
P,20,723,61,551,60,N,0
P,20,733,69,808,58,N,0
P,20,738,82,718,67,H,0
P,20,743,82,545,71,H,0
P,20,744,73,652,63,N,0
P,20,746,61,668,45,H,0
P,20,749,72,519,65,H,0
P,20,752,60,540,56,N,0
P,20,754,61,631,46,N,0
P,20,758,75,523,61,H,0
P,20,763,75,692,70,N,0
P,20,767,102,643,70,H,0
P,20,771,76,600,63,H,0
P,20,775,69,524,44,A,0
P,20,776,70,619,52,H,0
P,20,781,87,685,52,H,0
P,20,783,92,514,49,H,0
P,20,786,63,847,60,H,0
P,20,788,74,530,68,N,0
P,20,796,79,645,71,H,0
P,20,804,66,726,60,A,0
P,20,818,80,702,61,N,0
P,20,827,72,708,65,N,0
P,20,831,92,815,70,A,0
P,20,838,58,785,54,A,0
P,20,844,69,669,65,A,0
P,20,850,82,602,79,N,1
P,20,851,66,773,43,H,0
P,20,853,57,764,52,N,0
P,21,515,90,591,47,H,0
P,21,521,72,646,60,H,0
P,21,522,102,659,74,N,0
P,21,527,69,616,54,H,0
P,21,533,71,735,47,N,0
P,21,549,76,593,51,H,0
P,21,551,64,764,58,N,1
P,21,559,83,846,79,N,0
P,21,569,61,759,59,H,0
P,21,577,82,660,77,N,0
P,21,578,90,529,54,A,0
P,21,599,58,699,56,H,0
P,21,608,77,762,76,A,1
P,21,610,51,528,50,N,0
P,21,631,63,844,46,N,0
P,21,635,65,736,64,H,0
P,21,637,81,607,64,N,0
P,21,640,76,721,64,N,0
P,21,644,60,561,57,H,0
P,21,647,78,628,72,N,0
P,21,651,106,547,65,H,0
P,21,654,74,506,46,H,0
P,21,661,66,632,60,H,0
P,21,663,67,788,48,N,0
P,21,675,82,574,76,H,0
P,21,678,80,730,60,H,0
P,21,680,75,620,33,H,0
P,21,704,65,686,63,H,0
P,21,713,74,638,66,A,0
P,21,716,83,543,70,A,0
P,21,717,97,657,72,H,0
P,21,723,67,853,58,N,0
P,21,727,77,516,70,N,0
P,21,729,77,544,61,H,0
P,21,754,77,669,56,A,0
P,21,761,74,634,66,A,0
P,21,772,75,664,60,H,0
P,21,782,50,504,49,N,0
P,21,820,81,800,70,H,0
P,21,840,106,830,63,N,0
P,21,848,83,839,74,A,0
P,22,509,66,619,54,A,0
P,22,511,78,523,45,H,0
P,22,517,72,524,58,H,0
P,22,522,71,848,44,N,0
P,22,528,66,699,57,N,0
P,22,534,81,541,64,A,0
P,22,535,70,766,57,A,0
P,22,536,86,685,36,H,0
P,22,550,71,614,63,H,0
P,22,556,91,508,51,H,0
P,22,558,76,555,63,H,0
P,22,559,70,671,67,N,0
P,22,560,71,813,69,H,1
P,22,577,82,637,68,N,0
P,22,592,79,590,66,H,0
P,22,595,79,667,55,H,0
P,22,598,59,747,55,A,0
P,22,605,69,823,56,H,0
P,22,607,66,660,63,N,0
P,22,610,62,599,51,A,0
P,22,617,78,811,65,H,0
P,22,623,73,854,47,H,0
P,22,625,72,694,56,H,0
P,22,627,86,507,65,A,0
P,22,630,71,709,61,A,0
P,22,635,65,735,56,H,0
P,22,636,82,787,41,H,0
P,22,640,74,840,67,N,0
P,22,641,84,737,73,N,0
P,22,643,85,803,82,A,0
P,22,648,82,596,70,A,0
P,22,662,72,571,54,H,0
P,22,666,102,797,80,H,0
P,22,676,72,852,62,N,0
P,22,678,60,727,49,H,0
P,22,683,72,834,53,N,0
P,22,693,84,816,79,H,1
P,22,708,80,814,69,H,0
P,22,710,84,734,66,N,0
P,22,711,68,742,65,H,0
P,22,719,78,826,75,H,0
P,22,720,64,682,45,H,0
P,22,725,75,804,52,H,0
P,22,728,74,642,65,H,0
P,22,730,69,516,62,N,0
P,22,731,74,745,53,H,0
P,22,736,66,533,55,N,0
P,22,738,87,519,65,H,0
P,22,739,69,567,52,A,0
P,22,743,81,773,40,H,0
P,22,746,83,707,59,H,0
P,22,748,79,621,47,H,0
P,22,749,85,545,67,H,0
P,22,750,50,700,42,H,0
P,22,758,87,688,84,H,0
P,22,765,65,812,64,A,0
P,22,769,57,760,41,H,0
P,22,771,60,645,43,H,0
P,22,779,60,589,51,A,0
P,22,780,78,791,50,H,0
P,22,781,121,548,52,H,0
P,22,793,84,751,50,H,0
P,22,796,103,600,79,H,0
P,22,805,82,768,58,H,0
P,22,806,61,566,54,A,0
P,22,809,85,784,58,A,0
P,22,824,73,702,56,H,0
P,22,830,74,721,56,N,0
P,22,836,67,845,55,A,0
P,22,839,81,659,59,H,0
P,22,841,84,732,68,N,0
P,22,851,82,718,79,H,0
P,23,502,72,850,66,A,1
P,23,515,66,762,56,H,0
P,23,526,83,582,54,H,0
P,23,531,67,776,63,H,0
P,23,537,62,622,52,A,0
P,23,538,55,652,48,H,0
P,23,549,54,759,41,H,0
P,23,552,64,503,51,A,0
P,23,559,84,640,67,N,0
P,23,563,82,756,77,H,0
P,23,569,80,593,60,H,0
P,23,572,69,508,51,H,0
P,23,575,78,774,59,N,0
P,23,579,63,530,56,A,0
P,23,602,81,740,55,H,0
P,23,611,60,777,55,H,0
P,23,612,69,532,66,A,0
P,23,613,70,514,63,H,0
P,23,629,91,638,51,H,0
P,23,632,87,547,75,A,0
P,23,633,60,752,49,A,0
P,23,635,85,533,75,H,0
P,23,655,78,543,36,H,0
P,23,668,79,664,59,H,0
P,23,671,76,840,71,N,0
P,23,672,82,587,70,H,0
P,23,673,84,689,65,H,0
P,23,676,83,641,71,N,0
P,23,677,82,584,64,H,0
P,23,681,76,755,59,H,0
P,23,690,86,665,80,A,0
P,23,692,89,799,84,A,0
P,23,710,59,683,52,N,0
P,23,724,86,513,60,H,0
P,23,726,83,546,70,H,0
P,23,735,69,736,67,N,0
P,23,737,84,852,77,N,0
P,23,741,74,576,68,H,0
P,23,778,78,520,73,N,1
P,23,790,77,825,72,N,0
P,23,818,81,564,54,H,0
P,23,822,79,821,62,H,0
P,23,827,92,608,59,H,0
P,23,828,51,653,48,H,0
P,23,829,82,810,70,N,0
P,23,834,69,734,63,N,0
P,23,846,70,830,58,N,0
P,23,855,73,798,67,H,0
P,24,512,73,618,55,N,0
P,24,527,67,794,65,N,0
P,24,539,57,789,50,N,0
P,24,687,55,783,52,N,0
P,24,717,89,604,83,N,2
P,24,722,60,573,56,N,0
P,24,817,80,802,71,N,0
P,24,831,72,565,56,N,0
P,24,849,50,658,35,N,0
P,25,511,82,758,59,N,0
P,25,512,59,842,58,N,0
P,25,513,74,650,65,H,0
P,25,519,70,545,64,N,0
P,25,520,73,774,54,N,0
P,25,536,77,771,75,N,2
P,25,548,64,600,59,N,0
P,25,551,69,747,54,H,0
P,25,562,75,638,57,H,0
P,25,565,88,573,66,N,0
P,25,574,84,507,82,H,2
P,25,589,91,707,56,N,0
P,25,606,71,824,61,N,0
P,25,615,67,838,63,H,0
P,25,624,81,770,63,H,0
P,25,625,100,716,66,H,0
P,25,628,111,584,50,H,0
P,25,636,98,719,41,N,0
P,25,637,84,804,60,H,0
P,25,639,80,644,75,H,0
P,25,645,64,685,58,N,0
P,25,662,76,585,57,H,0
P,25,667,71,833,66,N,0
P,25,674,84,729,71,H,0
P,25,675,92,800,83,H,1
P,25,704,65,529,61,N,0
P,25,705,66,801,52,H,0
P,25,717,57,539,44,N,0
P,25,718,105,773,53,N,0
P,25,720,66,669,45,H,0
P,25,738,79,749,60,N,0
P,25,743,71,851,61,N,0
P,25,766,73,744,60,A,0
P,25,778,82,575,39,N,0
P,25,779,76,746,70,H,0
P,25,781,88,796,68,N,0
P,25,786,53,670,50,N,0
P,25,787,69,523,65,N,0
P,25,789,65,604,58,N,0
P,25,790,78,829,68,N,0
P,25,794,74,658,45,N,0
P,25,802,65,783,53,N,0
P,25,805,70,515,65,N,1
P,25,812,57,634,50,N,0
P,25,817,69,687,55,N,0
P,25,825,89,810,85,N,0
P,25,826,76,688,61,N,0
P,25,831,56,722,51,N,0
P,25,841,66,597,55,A,0
P,25,847,56,601,55,H,0
P,25,849,65,527,55,N,0
P,26,504,76,505,50,H,0
P,26,507,75,704,65,N,0
P,26,516,56,762,50,A,0
P,26,526,65,572,52,H,0
P,26,528,66,561,61,H,0
P,26,536,74,781,73,N,0
P,26,540,93,649,77,H,0
P,26,544,54,679,50,H,1
P,26,545,89,773,54,N,0
P,26,546,73,740,52,H,0
P,26,549,68,569,34,N,0
P,26,552,69,775,51,H,0
P,26,553,72,550,64,H,0
P,26,564,85,563,75,H,0
P,26,566,71,538,67,H,0
P,26,567,80,555,63,H,0
P,26,570,67,642,64,A,0
P,26,574,71,529,62,H,0
P,26,577,98,725,71,N,0
P,26,578,101,813,69,H,0
P,26,583,81,815,53,H,0
P,26,587,71,535,68,A,1
P,26,594,80,547,59,H,0
P,26,596,61,611,57,H,0
P,26,601,71,833,65,N,0
P,26,602,66,590,51,H,0
P,26,603,87,814,72,H,0
P,26,620,70,582,60,A,0
P,26,623,78,836,63,A,0
P,26,624,59,812,55,H,0
P,26,626,58,534,54,H,0
P,26,629,81,681,59,H,0
P,26,633,69,518,55,A,0
P,26,634,64,770,56,N,0
P,26,635,74,581,68,H,0
P,26,636,87,511,79,N,0
P,26,645,67,548,65,N,1
P,26,646,90,797,71,A,0
P,26,651,80,661,66,H,0
P,26,652,80,647,77,A,1
P,26,654,63,755,62,A,0
P,26,660,75,845,72,A,0
P,26,663,83,616,76,H,0
P,26,665,89,692,81,A,1
P,26,668,87,591,75,A,0
P,26,685,75,600,64,N,0
P,26,686,70,593,61,H,0
P,26,688,69,523,45,N,0
P,26,695,77,588,67,H,0
P,26,698,60,818,58,H,0
P,26,700,70,531,66,H,0
P,26,711,81,795,77,N,0
P,26,714,65,709,52,H,0
P,26,718,78,519,70,N,1
P,26,719,78,758,72,N,0
P,26,724,78,821,70,A,0
P,26,726,84,619,74,A,0
P,26,731,82,728,58,H,0
P,26,732,75,757,63,H,0
P,26,741,71,568,58,H,0
P,26,743,65,738,54,N,0
P,26,748,84,579,58,H,0
P,26,749,56,851,50,N,0
P,26,751,92,557,81,A,0
P,26,752,70,605,61,A,1
P,26,769,87,835,85,A,2
P,26,771,64,796,61,N,0
P,26,774,64,618,61,N,0
P,26,778,67,512,58,N,0
P,26,780,58,631,55,H,0
P,26,782,65,648,62,H,0
P,26,786,80,606,76,N,0
P,26,788,79,617,63,H,0
P,26,793,62,742,59,H,0
P,26,806,80,763,58,H,0
P,26,807,77,659,56,A,0
P,26,809,84,506,48,H,0
P,26,822,56,712,54,H,0
P,26,824,65,670,56,N,0
P,26,826,68,787,62,N,0
P,26,827,86,510,73,H,0
P,26,828,69,706,50,H,0
P,26,842,82,575,81,N,0
P,26,843,82,832,66,N,0
P,26,844,71,689,69,H,0
P,26,847,57,667,52,H,0
P,26,853,94,850,90,H,3
P,26,854,87,517,79,H,0
P,26,855,91,777,63,H,0
P,27,507,56,529,55,N,0
P,27,527,68,539,46,N,0
P,27,558,64,509,62,A,0
P,27,574,96,704,77,H,0
P,27,576,79,524,39,H,0
P,27,592,55,595,51,A,0
P,27,601,78,667,65,N,0
P,27,604,61,658,58,N,0
P,27,610,70,614,64,A,0
P,27,612,82,556,66,H,0
P,27,622,63,798,62,H,0
P,27,624,60,634,47,H,0
P,27,644,88,532,68,H,0
P,27,655,80,768,65,A,0
P,27,671,73,792,55,H,0
P,27,676,91,514,63,H,0
P,27,682,83,584,64,A,0
P,27,701,75,753,46,H,0
P,27,708,74,554,69,H,0
P,27,713,88,730,74,A,0
P,27,715,65,562,52,H,0
P,27,717,58,849,51,N,0
P,27,722,66,687,49,N,0
P,27,729,70,598,49,H,0
P,27,736,86,766,77,H,1
P,27,756,80,808,77,H,0
P,27,767,76,542,72,H,0
P,27,770,79,812,66,N,0
P,27,783,81,573,74,N,1
P,27,794,54,789,51,N,0
P,27,802,80,565,63,N,0
P,27,817,71,831,59,N,0
P,27,833,64,847,39,A,0
P,28,521,90,734,45,H,0
P,28,522,87,791,72,A,0
P,28,526,80,690,51,A,0
P,28,552,58,745,53,H,0
P,28,568,69,679,53,H,0
P,28,588,83,649,78,A,0
P,28,615,58,744,48,A,0
P,28,641,65,571,61,H,0
P,28,653,73,683,67,A,0
P,28,661,88,594,79,H,0
P,28,692,81,686,68,A,0
P,28,693,82,815,70,A,0
P,28,737,92,544,57,H,0
P,28,739,75,657,67,H,0
P,28,760,93,814,91,H,2
P,28,763,72,681,70,H,0
P,28,764,69,782,49,H,0
P,28,788,81,818,69,H,0
P,28,805,78,800,57,A,0
P,28,816,73,599,69,A,0
P,28,830,87,673,79,A,0
P,28,838,77,533,73,A,0
P,28,846,71,677,52,H,0
P,29,541,55,524,45,A,0
P,29,556,83,803,64,H,0
P,29,559,62,700,55,H,0
P,29,590,61,675,59,A,0
P,29,603,111,676,102,N,1
P,29,607,86,582,57,H,0
P,29,610,60,605,56,H,1
P,29,623,79,708,67,H,0
P,29,627,73,707,64,A,0
P,29,640,91,528,57,H,0
P,29,655,73,617,57,H,0
P,29,668,86,674,73,H,0
P,29,670,69,551,61,A,0
P,29,680,75,564,67,H,0
P,29,711,87,819,83,H,0
P,29,713,81,563,77,A,0
P,29,715,91,606,71,H,0
P,29,716,82,543,55,H,0
P,29,717,81,626,72,H,0
P,29,720,58,595,44,A,0
P,29,728,71,813,59,H,0
P,29,732,69,780,60,H,0
P,29,736,82,642,64,A,0
P,29,748,82,699,65,H,0
P,29,784,69,759,64,H,0
P,29,786,78,561,58,H,0
P,29,790,86,672,56,H,0
P,29,796,86,724,82,H,0
P,29,801,84,506,69,H,0
P,29,820,72,756,63,H,0
P,29,821,76,597,63,H,0
P,29,824,74,702,72,A,0
P,29,833,66,530,65,H,0
P,29,839,76,628,73,H,0
P,29,840,102,647,75,H,0
P,29,841,84,566,36,H,0
P,29,854,81,611,76,H,0
P,30,503,77,574,69,A,0
P,30,504,72,768,50,H,0
P,30,511,84,742,57,A,0
P,30,515,84,721,74,H,0
P,30,527,88,625,76,H,0
P,30,533,73,558,68,H,0
P,30,534,56,517,54,A,0
P,30,535,65,654,63,A,0
P,30,536,77,562,65,A,0
P,30,538,54,613,53,H,0
P,30,539,74,806,62,H,0
P,30,549,77,851,69,H,0
P,30,557,78,575,67,H,0
P,30,576,62,779,50,H,0
P,30,577,84,671,79,H,0
P,30,583,62,546,61,H,0
P,30,586,73,569,68,A,0
P,30,598,80,585,65,H,0
P,30,602,60,599,46,H,0
P,30,612,80,596,57,H,0
P,30,635,88,649,78,A,0
P,30,644,79,785,76,A,1
P,30,650,69,767,64,H,0
P,30,651,92,594,55,H,0
P,30,662,62,729,39,A,0
P,30,663,66,739,64,A,0
P,30,664,69,811,66,H,0
P,30,666,78,516,71,H,1
P,30,669,75,853,64,H,0
P,30,678,80,513,46,H,0
P,30,698,76,632,57,H,0
P,30,701,74,749,59,A,0
P,30,714,60,629,54,H,0
P,30,722,69,542,57,H,0
P,30,723,77,743,70,H,0
P,30,730,70,727,60,A,0
P,30,731,80,578,66,N,0
P,30,733,83,763,76,H,0
P,30,737,77,712,72,H,0
P,30,738,58,831,55,A,1
P,30,746,66,706,54,H,0
P,30,754,69,781,55,H,0
P,30,757,77,652,67,H,0
P,30,769,74,571,61,H,0
P,30,770,80,852,70,H,0
P,30,771,60,825,59,H,1
P,30,772,100,508,71,H,0
P,30,778,69,838,61,H,0
P,30,788,78,734,61,H,0
P,30,789,65,537,53,A,0
P,30,792,78,584,65,H,0
P,30,793,76,643,55,H,0
P,30,799,75,836,73,H,0
P,30,805,59,634,53,H,0
P,30,807,90,753,82,A,0
P,30,809,57,592,54,N,0
P,30,817,82,624,51,A,0
P,30,822,61,572,53,A,0
P,30,823,70,726,68,A,0
P,30,827,82,835,62,H,0
P,30,828,80,567,53,H,0
P,30,843,71,509,50,H,0
P,30,846,91,548,51,H,0
P,30,847,76,619,62,H,0
P,30,849,87,695,48,H,0
P,31,502,72,565,63,H,0
P,31,519,78,762,60,A,0
P,31,521,68,512,54,H,0
P,31,522,89,667,67,H,0
P,31,547,81,510,69,H,0
P,31,550,65,600,52,H,0
P,31,552,83,844,75,A,0
P,31,554,82,568,73,H,0
P,31,573,86,690,84,H,0
P,31,579,68,791,67,H,0
P,31,588,78,532,68,H,0
P,31,589,41,759,39,A,0
P,31,611,58,531,46,H,0
P,31,614,66,601,64,H,0
P,31,630,76,677,72,H,1
P,31,631,77,543,69,H,0
P,31,633,70,784,61,H,0
P,31,636,77,810,76,H,0
P,31,639,69,812,53,H,0
P,31,645,70,735,61,H,0
P,31,676,83,725,80,A,0
P,31,682,70,797,49,H,0
P,31,686,66,750,52,A,0
P,31,687,74,580,72,A,0
P,31,710,81,591,74,H,0
P,31,711,89,608,78,H,0
P,31,718,81,774,65,H,0
P,31,724,71,834,58,A,0
P,31,744,88,658,59,A,0
P,31,745,70,648,69,A,0
P,31,752,63,833,58,H,0
P,31,776,57,777,44,H,0
P,31,782,55,653,52,A,0
P,31,794,62,765,53,H,0
P,31,808,82,820,75,H,0
P,31,814,70,740,50,A,0
P,31,826,68,622,66,A,1
P,31,845,76,855,67,H,0
P,31,848,88,832,82,A,1
P,31,850,92,815,70,H,0
P,32,559,94,813,61,H,0
P,32,604,66,805,64,H,0
P,32,620,63,709,42,H,0
P,32,627,94,541,85,H,0
P,32,637,63,841,58,A,0
P,32,659,80,704,72,H,0
P,32,679,64,581,63,N,0
P,32,732,58,680,54,A,0
P,32,829,71,779,60,H,0
P,33,503,54,622,52,A,0
P,33,507,88,766,82,A,1
P,33,510,78,752,69,A,0
P,33,515,75,800,60,H,0
P,33,518,76,514,72,H,0
P,33,519,77,579,73,A,1
P,33,523,62,593,55,A,0
P,33,527,76,663,71,N,0
P,33,531,62,657,54,A,0
P,33,533,52,528,49,H,0
P,33,536,78,613,57,N,0
P,33,539,76,629,73,A,0
P,33,547,67,833,65,H,0
P,33,549,81,798,47,A,0
P,33,552,82,845,59,A,0
P,33,553,73,545,71,H,0
P,33,554,92,600,84,H,0
P,33,556,83,726,57,H,0
P,33,557,87,597,74,H,0
P,33,558,73,785,72,H,0
P,33,563,77,755,69,H,0
P,33,564,90,753,76,H,0
P,33,568,68,550,53,A,0
P,33,569,70,669,58,H,0
P,33,570,75,723,67,H,0
P,33,571,64,665,53,H,0
P,33,572,66,565,63,H,0
P,33,574,78,851,69,H,0
P,33,576,63,712,58,A,0
P,33,577,82,535,70,N,0
P,33,580,77,797,69,H,0
P,33,588,48,544,46,H,0
P,33,590,50,771,42,H,0
P,33,596,74,644,67,A,0
P,33,601,59,740,52,A,0
P,33,602,80,816,52,H,0
P,33,603,68,822,51,H,0
P,33,605,64,635,63,H,0
P,33,610,67,619,55,N,0
P,33,614,76,814,73,H,0
P,33,615,74,799,62,H,0
P,33,617,75,751,71,A,1
P,33,618,88,795,81,H,0
P,33,620,69,679,66,H,0
P,33,623,73,607,61,N,0
P,33,624,62,681,56,H,0
P,33,625,79,759,57,H,0
P,33,628,70,621,53,H,0
P,33,630,76,774,66,H,0
P,33,632,61,594,52,H,0
P,33,633,71,591,56,H,0
P,33,645,75,848,72,H,0
P,33,646,77,667,65,H,0
P,33,648,81,777,67,H,0
P,33,650,67,812,58,H,0
P,33,651,97,768,70,H,0
P,33,652,67,538,48,H,0
P,33,660,96,649,65,H,0
P,33,661,65,719,57,A,0
P,33,666,77,835,61,H,0
P,33,668,79,843,76,H,0
P,33,670,65,612,62,H,0
P,33,671,74,529,39,H,0
P,33,672,73,584,64,A,1
P,33,673,71,561,66,H,0
P,33,674,86,772,81,H,0
P,33,678,101,542,61,H,0
P,33,682,75,687,65,H,0
P,33,683,70,560,64,H,0
P,33,689,82,748,75,A,0
P,33,693,89,707,81,H,1
P,33,694,74,747,71,A,1
P,33,700,65,555,60,A,0
P,33,701,84,702,78,A,1
P,33,708,75,640,73,H,0
P,33,709,54,581,49,N,0
P,33,711,70,804,64,A,0
P,33,714,64,788,60,A,0
P,33,718,99,677,62,H,0
P,33,722,92,641,87,A,2
P,33,724,63,631,61,A,0
P,33,728,68,517,52,N,0
P,33,729,77,578,73,H,0
P,33,731,87,744,68,H,0
P,33,735,92,832,78,A,0
P,33,737,87,741,74,H,0
P,33,738,66,504,47,H,0
P,33,739,77,686,75,H,0
P,33,742,75,643,73,H,0
P,33,749,75,548,61,A,0
P,33,754,83,846,69,H,0
P,33,756,85,807,70,A,0
P,33,757,80,758,69,A,0
P,33,767,71,608,51,H,0
P,33,775,76,534,74,H,0
P,33,776,65,745,63,H,0
P,33,782,66,658,49,H,0
P,33,784,74,710,64,A,0
P,33,786,65,695,59,H,0
P,33,791,77,762,67,A,0
P,33,792,64,634,62,A,0
P,33,794,79,727,59,H,0
P,33,801,63,811,52,H,0
P,33,809,74,761,49,H,0
P,33,817,82,699,70,A,0
P,33,820,86,730,81,A,0
P,33,821,68,530,60,A,0
P,33,823,77,566,52,H,0
P,33,825,59,847,55,H,0
P,33,826,66,654,56,A,0
P,33,827,85,522,76,H,0
P,33,828,82,854,78,H,0
P,33,834,57,543,51,H,0
P,33,838,73,750,68,A,1
P,33,839,75,616,64,H,0
P,33,840,108,796,79,H,0
P,33,842,65,763,61,H,0
P,33,844,74,855,59,H,0
P,33,849,76,770,61,H,0
P,33,850,75,585,69,A,0
P,33,852,81,626,51,H,0
P,34,502,57,587,56,H,0
P,34,511,83,721,60,H,0
P,34,513,69,802,67,H,0
P,34,573,71,537,62,H,0
P,34,589,65,653,55,H,0
P,34,592,67,509,48,A,0
P,34,595,60,611,38,H,0
P,34,620,75,581,60,H,0
P,34,627,82,704,58,H,0
P,34,647,69,526,66,A,0
P,34,659,74,541,64,H,0
P,34,679,57,709,52,N,0
P,34,680,66,810,57,A,0
P,34,692,64,599,57,N,0
P,34,698,59,562,54,H,0
P,34,725,68,733,49,H,0
P,34,736,74,779,65,H,0
P,34,743,67,512,61,A,0
P,34,760,60,586,59,H,0
P,34,769,64,551,60,H,0
P,34,789,64,662,61,N,0
P,34,805,75,639,59,H,0
P,34,818,73,793,56,H,0
P,34,830,57,831,54,A,0
P,35,571,75,657,56,A,0
P,35,598,81,815,68,A,0
P,35,617,64,699,61,H,0
P,35,629,85,762,58,H,0
P,35,637,89,508,55,H,0
P,35,642,76,750,71,H,0
P,35,737,91,531,64,H,0
P,35,840,94,732,72,H,0
P,35,854,74,507,53,H,0
P,36,522,88,672,87,H,2
P,36,541,73,770,69,A,0
P,36,546,68,848,57,H,0
P,36,554,79,586,59,H,0
P,36,558,77,838,71,H,0
P,36,560,65,692,64,H,0
P,36,563,75,621,56,H,0
P,36,569,63,544,61,H,0
P,36,585,90,601,82,H,0
P,36,589,72,619,52,H,0
P,36,597,74,753,70,A,0
P,36,604,73,606,72,A,0
P,36,628,51,714,39,H,0
P,36,636,81,666,68,N,0
P,36,646,73,519,70,A,0
P,36,652,69,566,49,H,0
P,36,660,86,787,50,H,0
P,36,661,67,635,63,H,0
P,36,716,85,650,78,H,0
P,36,723,81,583,68,A,0
P,36,729,57,686,53,H,0
P,36,738,76,826,58,A,0
P,36,739,84,644,78,H,0
P,36,746,64,659,48,H,0
P,36,775,67,778,66,A,0
P,36,776,68,555,57,H,0
P,36,785,54,616,53,A,0
P,36,786,72,671,58,N,0
P,36,791,74,505,68,A,0
P,36,821,67,730,60,H,0
P,36,822,81,647,53,H,0
P,36,830,54,740,44,H,0
P,36,843,82,745,49,H,0
P,37,511,73,564,62,H,0
P,37,515,71,764,62,N,0
P,37,520,58,579,51,A,0
P,37,527,88,737,86,H,0
P,37,534,82,704,64,H,0
P,37,536,86,828,58,N,0
P,37,556,90,557,83,H,1
P,37,559,78,588,54,H,0
P,37,570,55,610,53,A,0
P,37,575,58,581,54,A,0
P,37,577,83,530,48,H,0
P,37,578,81,844,71,A,0
P,37,596,73,658,59,H,0
P,37,599,73,799,67,H,0
P,37,602,66,653,52,H,0
P,37,614,80,792,69,A,0
P,37,615,89,524,85,A,1
P,37,623,74,718,63,H,0
P,37,626,73,573,51,H,0
P,37,627,88,648,82,A,0
P,37,630,78,798,65,H,0
P,37,640,72,717,58,N,0
P,37,642,72,706,56,H,0
P,37,651,61,755,35,H,0
P,37,654,78,584,50,H,0
P,37,657,68,663,56,A,0
