"","lo_win","year","hiteam","loteam","hi.G","hi.MP","hi.FG","hi.FGA","hi.FG_percent","hi.X2P","hi.X2PA","hi.X2P_percent","hi.X3P","hi.X3PA","hi.X3P_percent","hi.FT","hi.FTA","hi.FT_percent","hi.ORB","hi.DRB","hi.TRB","hi.AST","hi.STL","hi.BLK","hi.TOV","hi.PF","hi.PTS","hi.PTSperG","lo.G","lo.MP","lo.FG","lo.FGA","lo.FG_percent","lo.X2P","lo.X2PA","lo.X2P_percent","lo.X3P","lo.X3PA","lo.X3P_percent","lo.FT","lo.FTA","lo.FT_percent","lo.ORB","lo.DRB","lo.TRB","lo.AST","lo.STL","lo.BLK","lo.TOV","lo.PF","lo.PTS","lo.PTSperG"
"790",0,2012,849,680,36,7251,797,1875,0.425,512,1100,0.465,285,775,0.368,425,575,0.739,349,858,1207,428,181,126,320,512,2304,64,32,6425,781,1689,0.462,586,1165,0.503,195,524,0.372,482,672,0.717,285,759,1044,436,229,115,401,585,2239,70
"791",1,2012,793,549,33,6725,819,1884,0.435,580,1216,0.477,239,668,0.358,505,731,0.691,357,729,1086,445,228,80,455,628,2382,72.2,37,7501,924,2194,0.421,664,1431,0.464,260,763,0.341,414,643,0.644,489,844,1333,479,298,170,402,570,2522,68.2
"792",0,2012,562,504,35,7050,975,1935,0.504,688,1258,0.547,287,677,0.424,535,737,0.726,330,929,1259,616,169,82,421,592,2772,79.2,33,6649,778,1722,0.452,642,1252,0.513,136,470,0.289,443,623,0.711,352,806,1158,402,239,137,423,607,2135,64.7
"793",1,2012,830,592,32,6425,721,1576,0.457,566,1107,0.511,155,469,0.33,403,558,0.722,253,777,1030,394,207,88,367,506,2000,62.5,37,7475,976,2106,0.463,619,1167,0.53,357,939,0.38,499,700,0.713,416,905,1321,551,233,124,410,575,2808,75.9
"794",1,2012,775,595,32,6476,770,1687,0.456,596,1183,0.504,174,504,0.345,540,710,0.761,367,776,1143,444,186,133,453,592,2254,70.4,35,7099,877,1923,0.456,661,1312,0.504,216,611,0.354,473,669,0.707,404,869,1273,427,265,213,565,653,2443,69.8
"795",0,2012,603,522,33,6699,811,1743,0.465,625,1207,0.518,186,536,0.347,470,673,0.698,367,826,1193,451,200,156,417,578,2278,69,35,7049,975,2026,0.481,666,1209,0.551,309,817,0.378,572,779,0.734,399,853,1252,606,255,78,430,631,2831,80.9
"796",0,2012,636,574,39,7826,1023,2169,0.472,801,1526,0.525,222,643,0.345,597,863,0.692,449,1021,1470,587,285,222,507,678,2867,73.5,36,7225,903,2008,0.45,738,1455,0.507,165,553,0.298,626,857,0.73,433,799,1232,463,272,165,450,684,2597,72.1
"797",0,2012,644,577,35,7050,902,2030,0.444,648,1304,0.497,254,726,0.35,590,768,0.768,386,869,1255,456,269,106,391,629,2648,75.7,34,6850,874,1915,0.456,600,1176,0.51,274,739,0.371,606,864,0.701,406,843,1249,423,210,136,415,626,2628,77.3
"798",0,2012,671,648,37,7424,960,2012,0.477,760,1457,0.522,200,555,0.36,531,759,0.7,427,977,1404,566,265,157,480,650,2651,71.6,34,6825,920,1940,0.474,695,1334,0.521,225,606,0.371,704,965,0.73,396,899,1295,500,206,113,546,531,2769,81.4
"799",1,2012,754,695,34,6900,863,1903,0.453,666,1325,0.503,197,578,0.341,493,703,0.701,360,893,1253,417,189,79,426,543,2416,71.1,37,7425,977,2134,0.458,779,1577,0.494,198,557,0.355,545,774,0.704,457,933,1390,577,249,150,470,623,2697,72.9
"800",0,2012,707,676,36,7275,870,1977,0.44,672,1342,0.501,198,635,0.312,544,829,0.656,419,886,1305,431,240,169,539,702,2482,68.9,35,7025,981,1945,0.504,688,1208,0.57,293,737,0.398,559,730,0.766,319,801,1120,566,285,97,358,499,2814,80.4
"801",1,2012,828,708,36,7274,848,1914,0.443,657,1353,0.486,191,561,0.34,528,714,0.739,401,877,1278,475,221,86,445,627,2415,67.1,38,7626,1134,2473,0.459,940,1893,0.497,194,580,0.334,629,922,0.682,589,1122,1711,659,259,219,454,551,3091,81.3
"802",0,2012,719,670,37,7450,901,2107,0.428,623,1298,0.48,278,809,0.344,517,749,0.69,451,810,1261,488,347,103,482,723,2597,70.2,34,6875,808,1777,0.455,532,989,0.538,276,788,0.35,363,503,0.722,291,756,1047,431,168,72,370,530,2255,66.3
"803",1,2012,781,738,33,6625,857,1811,0.473,612,1098,0.557,245,713,0.344,508,697,0.729,377,834,1211,520,227,102,383,527,2467,74.8,35,7000,889,2019,0.44,605,1266,0.478,284,753,0.377,452,689,0.656,391,767,1158,470,226,110,306,620,2514,71.8
"804",1,2012,789,771,32,6525,861,1836,0.469,633,1262,0.502,228,574,0.397,451,627,0.719,333,781,1114,493,230,134,401,567,2401,75,36,7250,772,1765,0.437,603,1231,0.49,169,534,0.316,421,597,0.705,374,859,1233,423,200,137,485,552,2134,59.3
"805",0,2012,780,666,34,6825,814,1813,0.449,576,1150,0.501,238,663,0.359,470,653,0.72,347,766,1113,459,236,99,382,569,2336,68.7,35,7075,933,1899,0.491,748,1388,0.539,185,511,0.362,563,785,0.717,332,867,1199,505,278,196,444,665,2614,74.7
"806",0,2012,853,717,36,7274,899,1986,0.453,723,1485,0.487,176,501,0.351,569,819,0.695,391,913,1304,471,216,135,454,665,2543,70.6,34,6900,781,1800,0.434,560,1135,0.493,221,665,0.332,474,673,0.704,345,799,1144,497,177,114,342,470,2257,66.4
"807",1,2012,556,521,36,7225,835,1874,0.446,636,1302,0.488,199,572,0.348,560,810,0.691,351,938,1289,422,210,117,468,614,2429,67.5,38,7626,1004,2148,0.467,745,1472,0.506,259,676,0.383,572,759,0.754,470,915,1385,570,286,178,522,674,2839,74.7
"808",1,2012,825,625,36,7250,837,2040,0.41,570,1240,0.46,267,800,0.334,507,740,0.685,439,766,1205,433,379,131,409,646,2448,68,36,7200,949,1928,0.492,720,1397,0.515,229,531,0.431,655,858,0.763,383,857,1240,487,233,115,463,632,2782,77.3
"809",0,2012,640,629,40,8001,1096,2248,0.488,871,1653,0.527,225,595,0.378,678,938,0.723,487,1069,1556,531,242,344,453,593,3095,77.4,34,6800,847,1888,0.449,554,1102,0.503,293,786,0.373,503,731,0.688,371,876,1247,484,196,96,419,547,2490,73.2
"810",1,2012,701,651,35,7025,876,1898,0.462,612,1199,0.51,264,699,0.378,529,748,0.707,395,925,1320,573,240,117,467,609,2545,72.7,40,8100,963,2281,0.422,730,1548,0.472,233,733,0.318,568,826,0.688,519,994,1513,532,353,193,562,706,2727,68.2
"811",1,2012,687,660,33,6650,811,1732,0.468,572,1128,0.507,239,604,0.396,551,761,0.724,360,746,1106,418,276,139,458,592,2412,73.1,35,7000,919,2033,0.452,718,1437,0.5,201,596,0.337,599,831,0.721,414,854,1268,580,304,122,461,620,2638,75.4
"812",0,2012,720,607,39,7800,1057,2219,0.476,858,1623,0.529,199,596,0.334,600,846,0.709,465,975,1440,568,281,125,459,630,2913,74.7,33,6626,823,1740,0.473,608,1173,0.518,215,567,0.379,575,803,0.716,359,857,1216,455,223,105,433,514,2436,73.8
"813",0,2012,786,637,37,7425,1006,2156,0.467,773,1488,0.519,233,668,0.349,495,709,0.698,459,824,1283,564,338,255,388,574,2742,74.1,33,6675,812,1849,0.439,629,1303,0.483,183,546,0.335,536,799,0.671,471,756,1227,468,200,156,474,662,2343,71
"814",0,2012,849,827,36,7251,797,1875,0.425,512,1100,0.465,285,775,0.368,425,575,0.739,349,858,1207,428,181,126,320,512,2304,64,36,7276,885,1921,0.461,578,1129,0.512,307,792,0.388,538,770,0.699,373,871,1244,458,214,144,476,580,2615,72.6
"815",1,2012,595,549,35,7099,877,1923,0.456,661,1312,0.504,216,611,0.354,473,669,0.707,404,869,1273,427,265,213,565,653,2443,69.8,37,7501,924,2194,0.421,664,1431,0.464,260,763,0.341,414,643,0.644,489,844,1333,479,298,170,402,570,2522,68.2
"816",1,2012,707,592,36,7275,870,1977,0.44,672,1342,0.501,198,635,0.312,544,829,0.656,419,886,1305,431,240,169,539,702,2482,68.9,37,7475,976,2106,0.463,619,1167,0.53,357,939,0.38,499,700,0.713,416,905,1321,551,233,124,410,575,2808,75.9
"817",1,2012,738,636,35,7000,889,2019,0.44,605,1266,0.478,284,753,0.377,452,689,0.656,391,767,1158,470,226,110,306,620,2514,71.8,39,7826,1023,2169,0.472,801,1526,0.525,222,643,0.345,597,863,0.692,449,1021,1470,587,285,222,507,678,2867,73.5
"818",1,2012,780,671,34,6825,814,1813,0.449,576,1150,0.501,238,663,0.359,470,653,0.72,347,766,1113,459,236,99,382,569,2336,68.7,37,7424,960,2012,0.477,760,1457,0.522,200,555,0.36,531,759,0.7,427,977,1404,566,265,157,480,650,2651,71.6
"819",0,2012,695,603,37,7425,977,2134,0.458,779,1577,0.494,198,557,0.355,545,774,0.704,457,933,1390,577,249,150,470,623,2697,72.9,33,6699,811,1743,0.465,625,1207,0.518,186,536,0.347,470,673,0.698,367,826,1193,451,200,156,417,578,2278,69
"820",0,2012,708,562,38,7626,1134,2473,0.459,940,1893,0.497,194,580,0.334,629,922,0.682,589,1122,1711,659,259,219,454,551,3091,81.3,35,7050,975,1935,0.504,688,1258,0.547,287,677,0.424,535,737,0.726,330,929,1259,616,169,82,421,592,2772,79.2
"821",1,2012,771,719,36,7250,772,1765,0.437,603,1231,0.49,169,534,0.316,421,597,0.705,374,859,1233,423,200,137,485,552,2134,59.3,37,7450,901,2107,0.428,623,1298,0.48,278,809,0.344,517,749,0.69,451,810,1261,488,347,103,482,723,2597,70.2
"822",0,2012,853,644,36,7274,899,1986,0.453,723,1485,0.487,176,501,0.351,569,819,0.695,391,913,1304,471,216,135,454,665,2543,70.6,35,7050,902,2030,0.444,648,1304,0.497,254,726,0.35,590,768,0.768,386,869,1255,456,269,106,391,629,2648,75.7
"823",1,2012,660,592,35,7000,919,2033,0.452,718,1437,0.5,201,596,0.337,599,831,0.721,414,854,1268,580,304,122,461,620,2638,75.4,37,7475,976,2106,0.463,619,1167,0.53,357,939,0.38,499,700,0.713,416,905,1321,551,233,124,410,575,2808,75.9
"824",1,2012,671,651,37,7424,960,2012,0.477,760,1457,0.522,200,555,0.36,531,759,0.7,427,977,1404,566,265,157,480,650,2651,71.6,40,8100,963,2281,0.422,730,1548,0.472,233,733,0.318,568,826,0.688,519,994,1513,532,353,193,562,706,2727,68.2
"825",0,2012,720,549,39,7800,1057,2219,0.476,858,1623,0.529,199,596,0.334,600,846,0.709,465,975,1440,568,281,125,459,630,2913,74.7,37,7501,924,2194,0.421,664,1431,0.464,260,763,0.341,414,643,0.644,489,844,1333,479,298,170,402,570,2522,68.2
"826",1,2012,849,786,36,7251,797,1875,0.425,512,1100,0.465,285,775,0.368,425,575,0.739,349,858,1207,428,181,126,320,512,2304,64,37,7425,1006,2156,0.467,773,1488,0.519,233,668,0.349,495,709,0.698,459,824,1283,564,338,255,388,574,2742,74.1
"827",1,2012,853,521,36,7274,899,1986,0.453,723,1485,0.487,176,501,0.351,569,819,0.695,391,913,1304,471,216,135,454,665,2543,70.6,38,7626,1004,2148,0.467,745,1472,0.506,259,676,0.383,572,759,0.754,470,915,1385,570,286,178,522,674,2839,74.7
"828",1,2012,695,636,37,7425,977,2134,0.458,779,1577,0.494,198,557,0.355,545,774,0.704,457,933,1390,577,249,150,470,623,2697,72.9,39,7826,1023,2169,0.472,801,1526,0.525,222,643,0.345,597,863,0.692,449,1021,1470,587,285,222,507,678,2867,73.5
"829",0,2012,640,625,40,8001,1096,2248,0.488,871,1653,0.527,225,595,0.378,678,938,0.723,487,1069,1556,531,242,344,453,593,3095,77.4,36,7200,949,1928,0.492,720,1397,0.515,229,531,0.431,655,858,0.763,383,857,1240,487,233,115,463,632,2782,77.3
"830",1,2012,719,708,37,7450,901,2107,0.428,623,1298,0.48,278,809,0.344,517,749,0.69,451,810,1261,488,347,103,482,723,2597,70.2,38,7626,1134,2473,0.459,940,1893,0.497,194,580,0.334,629,922,0.682,589,1122,1711,659,259,219,454,551,3091,81.3
"831",0,2012,651,592,40,8100,963,2281,0.422,730,1548,0.472,233,733,0.318,568,826,0.688,519,994,1513,532,353,193,562,706,2727,68.2,37,7475,976,2106,0.463,619,1167,0.53,357,939,0.38,499,700,0.713,416,905,1321,551,233,124,410,575,2808,75.9
"832",1,2012,786,720,37,7425,1006,2156,0.467,773,1488,0.519,233,668,0.349,495,709,0.698,459,824,1283,564,338,255,388,574,2742,74.1,39,7800,1057,2219,0.476,858,1623,0.529,199,596,0.334,600,846,0.709,465,975,1440,568,281,125,459,630,2913,74.7
"833",1,2012,708,636,38,7626,1134,2473,0.459,940,1893,0.497,194,580,0.334,629,922,0.682,589,1122,1711,659,259,219,454,551,3091,81.3,39,7826,1023,2169,0.472,801,1526,0.525,222,643,0.345,597,863,0.692,449,1021,1470,587,285,222,507,678,2867,73.5
"834",0,2012,640,521,40,8001,1096,2248,0.488,871,1653,0.527,225,595,0.378,678,938,0.723,487,1069,1556,531,242,344,453,593,3095,77.4,38,7626,1004,2148,0.467,745,1472,0.506,259,676,0.383,572,759,0.754,470,915,1385,570,286,178,522,674,2839,74.7
"835",1,2012,720,636,39,7800,1057,2219,0.476,858,1623,0.529,199,596,0.334,600,846,0.709,465,975,1440,568,281,125,459,630,2913,74.7,39,7826,1023,2169,0.472,801,1526,0.525,222,643,0.345,597,863,0.692,449,1021,1470,587,285,222,507,678,2867,73.5
"836",1,2012,651,640,40,8100,963,2281,0.422,730,1548,0.472,233,733,0.318,568,826,0.688,519,994,1513,532,353,193,562,706,2727,68.2,40,8001,1096,2248,0.488,871,1653,0.527,225,595,0.378,678,938,0.723,487,1069,1556,531,242,344,453,593,3095,77.4
"837",0,2012,640,636,40,8001,1096,2248,0.488,871,1653,0.527,225,595,0.378,678,938,0.723,487,1069,1556,531,242,344,453,593,3095,77.4,39,7826,1023,2169,0.472,801,1526,0.525,222,643,0.345,597,863,0.692,449,1021,1470,587,285,222,507,678,2867,73.5
"838",0,2013,693,645,37,7425,776,1927,0.403,561,1220,0.46,215,707,0.304,532,809,0.658,387,906,1293,405,261,165,564,716,2299,62.1,36,7275,838,1954,0.429,587,1285,0.457,251,669,0.375,562,770,0.73,367,912,1279,443,197,105,479,685,2489,69.1
"839",0,2013,781,672,35,7026,910,1939,0.469,637,1211,0.526,273,728,0.375,517,713,0.725,422,873,1295,502,214,98,416,612,2610,74.6,34,6850,848,1835,0.462,667,1355,0.492,181,480,0.377,528,759,0.696,407,836,1243,481,238,128,464,700,2405,70.7
"840",1,2013,648,635,34,6851,915,1909,0.479,669,1262,0.53,246,647,0.38,601,870,0.691,405,798,1203,515,232,117,486,597,2677,78.7,36,7250,818,1941,0.421,607,1313,0.462,211,628,0.336,499,714,0.699,365,814,1179,423,272,166,401,620,2346,65.2
"841",0,2013,641,526,34,6848,871,1931,0.451,609,1236,0.493,262,695,0.377,446,605,0.737,332,730,1062,481,263,119,390,520,2450,72.1,32,6425,824,1790,0.46,575,1153,0.499,249,637,0.391,446,597,0.747,323,758,1081,423,212,54,385,599,2343,73.2
"842",1,2013,522,511,33,6625,906,1844,0.491,627,1115,0.562,279,729,0.383,442,604,0.732,306,743,1049,516,322,88,440,604,2533,76.8,35,7026,880,1933,0.455,611,1208,0.506,269,725,0.371,541,722,0.749,393,883,1276,476,234,134,458,584,2570,73.4
"843",0,2013,535,533,36,7226,869,1931,0.45,630,1243,0.507,239,688,0.347,518,744,0.696,419,901,1320,465,206,94,474,644,2495,69.3,34,6800,818,1807,0.453,661,1369,0.483,157,438,0.358,484,652,0.742,308,922,1230,455,118,139,320,498,2277,67
"844",1,2013,817,539,35,7024,872,2002,0.436,645,1313,0.491,227,689,0.329,525,747,0.703,418,988,1406,562,253,203,487,593,2498,71.4,33,6624,833,1875,0.444,699,1432,0.488,134,443,0.302,418,585,0.715,361,867,1228,468,192,154,417,549,2218,67.2
"845",1,2013,676,557,34,6850,924,2015,0.459,709,1380,0.514,215,635,0.339,525,706,0.744,454,931,1385,472,229,119,442,567,2588,76.1,35,7024,881,1961,0.449,701,1429,0.491,180,532,0.338,611,855,0.715,493,907,1400,445,162,74,389,600,2553,72.9
"846",1,2013,773,607,33,6599,761,1757,0.433,535,1138,0.47,226,619,0.365,475,689,0.689,283,869,1152,376,244,134,359,562,2223,67.4,35,7000,961,1934,0.497,735,1325,0.555,226,609,0.371,548,777,0.705,409,901,1310,530,277,96,393,551,2696,77
"847",1,2013,701,612,35,7050,768,1815,0.423,547,1186,0.461,221,629,0.351,598,829,0.721,335,897,1232,505,220,134,402,542,2355,67.3,30,6077,677,1425,0.475,486,945,0.514,191,480,0.398,504,697,0.723,219,662,881,392,218,126,399,457,2049,68.3
"848",1,2013,693,651,37,7425,776,1927,0.403,561,1220,0.46,215,707,0.304,532,809,0.658,387,906,1293,405,261,165,564,716,2299,62.1,40,8125,1048,2300,0.456,818,1609,0.508,230,691,0.333,652,920,0.709,531,940,1471,584,430,168,495,727,2978,74.5
"849",0,2013,660,568,35,7100,842,1844,0.457,695,1347,0.516,147,497,0.296,551,755,0.73,417,823,1240,483,231,123,470,590,2382,68.1,34,6825,837,1813,0.462,581,1119,0.519,256,694,0.369,560,704,0.795,306,839,1145,473,189,101,371,601,2490,73.2
"850",1,2013,781,666,35,7026,910,1939,0.469,637,1211,0.526,273,728,0.375,517,713,0.725,422,873,1295,502,214,98,416,612,2610,74.6,36,7251,976,2071,0.471,756,1479,0.511,220,592,0.372,509,771,0.66,439,911,1350,605,321,231,523,651,2681,74.5
"851",1,2013,748,670,35,7100,910,1938,0.47,640,1244,0.514,270,694,0.389,478,627,0.762,331,880,1211,506,175,78,365,492,2568,73.4,39,7876,1093,2260,0.484,797,1491,0.535,296,769,0.385,450,642,0.701,416,950,1366,565,239,108,368,496,2932,75.2
"852",1,2013,826,671,34,6824,823,1699,0.484,570,1019,0.559,253,680,0.372,521,713,0.731,303,806,1109,467,232,114,486,586,2420,71.2,36,7199,882,1921,0.459,705,1398,0.504,177,523,0.338,507,710,0.714,421,940,1361,474,289,140,489,579,2448,68
"853",0,2013,725,722,37,7526,944,2110,0.447,752,1533,0.491,192,577,0.333,570,809,0.705,451,938,1389,484,314,146,555,651,2650,71.6,33,6725,814,1854,0.439,631,1274,0.495,183,580,0.316,560,751,0.746,354,843,1197,398,248,155,411,598,2371,71.8
"854",0,2013,780,702,35,7050,808,1812,0.446,598,1195,0.5,210,617,0.34,562,798,0.704,314,830,1144,453,267,109,400,603,2388,68.2,35,7050,832,1828,0.455,695,1390,0.5,137,438,0.313,554,845,0.656,429,891,1320,401,198,193,506,525,2355,67.3
"855",0,2013,786,680,40,8050,1007,2293,0.439,774,1597,0.485,233,696,0.335,569,843,0.675,559,976,1535,562,360,248,495,637,2816,70.4,32,6525,760,1635,0.465,541,1046,0.517,219,589,0.372,499,651,0.767,248,751,999,405,187,100,391,543,2238,69.9
"856",0,2013,825,503,36,7252,1010,2243,0.45,729,1443,0.505,281,800,0.351,469,669,0.701,492,752,1244,521,422,109,420,708,2770,76.9,33,6700,852,1874,0.455,623,1185,0.526,229,689,0.332,436,678,0.643,425,818,1243,485,231,189,458,577,2369,71.8
"857",0,2013,846,731,39,7800,954,2166,0.44,695,1401,0.496,259,765,0.339,553,791,0.699,512,985,1497,530,289,173,492,700,2720,69.7,33,6675,837,1775,0.472,674,1308,0.515,163,467,0.349,445,666,0.668,425,738,1163,537,218,131,364,575,2282,69.2
"858",0,2013,562,549,36,7199,942,1882,0.501,635,1140,0.557,307,742,0.414,489,644,0.759,300,963,1263,609,174,92,443,588,2680,74.4,34,6875,791,1963,0.403,561,1234,0.455,230,729,0.316,450,696,0.647,488,863,1351,415,240,208,432,605,2262,66.5
"859",0,2013,577,507,36,7200,960,2033,0.472,690,1357,0.508,270,676,0.399,588,796,0.739,337,871,1208,515,232,135,383,645,2778,77.2,35,7025,761,1748,0.435,548,1173,0.467,213,575,0.37,516,700,0.737,345,823,1168,394,192,71,468,564,2251,64.3
"860",1,2013,603,591,32,6500,737,1627,0.453,548,1091,0.502,189,536,0.353,407,599,0.679,297,763,1060,474,240,123,407,556,2070,64.7,37,7475,976,2112,0.462,729,1390,0.524,247,722,0.342,497,736,0.675,412,928,1340,523,331,139,544,649,2696,72.9
"861",1,2013,716,592,32,6400,919,2007,0.458,730,1404,0.52,189,603,0.313,532,775,0.686,434,811,1245,489,307,151,448,619,2559,80,37,7400,960,2010,0.478,660,1216,0.543,300,794,0.378,422,623,0.677,394,903,1297,540,265,120,414,518,2642,71.4
"862",0,2013,623,556,36,7225,858,2084,0.412,578,1211,0.477,280,873,0.321,469,646,0.726,427,788,1215,365,245,142,411,648,2465,68.5,33,6700,775,1788,0.433,597,1271,0.47,178,517,0.344,502,732,0.686,379,848,1227,328,230,105,437,525,2230,67.6
"863",1,2013,635,625,36,7250,818,1941,0.421,607,1313,0.462,211,628,0.336,499,714,0.699,365,814,1179,423,272,166,401,620,2346,65.2,36,7253,951,1971,0.482,694,1334,0.52,257,637,0.403,672,904,0.743,438,940,1378,514,256,130,468,598,2831,78.6
"864",1,2013,717,629,35,7199,892,1929,0.462,664,1312,0.506,228,617,0.37,438,618,0.709,387,880,1267,587,175,132,393,495,2450,70,35,7100,962,2111,0.456,616,1187,0.519,346,924,0.374,509,696,0.731,422,919,1341,560,223,97,460,593,2779,79.4
"865",1,2013,835,636,36,7225,837,1959,0.427,611,1250,0.489,226,709,0.319,509,755,0.674,441,866,1307,400,223,115,537,691,2409,66.9,37,7525,985,2049,0.481,769,1455,0.529,216,594,0.364,596,809,0.737,399,1051,1450,575,260,247,517,620,2782,75.2
"866",0,2013,641,637,34,6848,871,1931,0.451,609,1236,0.493,262,695,0.377,446,605,0.737,332,730,1062,481,263,119,390,520,2450,72.1,35,7000,872,2002,0.436,634,1344,0.472,238,658,0.362,432,631,0.685,470,765,1235,557,247,129,403,631,2414,69
"867",1,2013,727,668,35,7026,824,1839,0.448,599,1249,0.48,225,590,0.381,471,684,0.689,333,795,1128,510,194,46,390,621,2344,67,36,7225,895,1968,0.455,641,1267,0.506,254,701,0.362,465,680,0.684,369,918,1287,408,223,159,385,525,2509,69.7
"868",1,2013,810,673,35,7100,961,2131,0.451,790,1617,0.489,171,514,0.333,511,706,0.724,387,889,1276,559,283,127,391,526,2604,74.4,34,6825,815,1838,0.443,631,1292,0.488,184,546,0.337,523,764,0.685,501,807,1308,503,253,187,467,605,2337,68.7
"869",1,2013,849,674,35,7100,823,1960,0.42,564,1175,0.48,259,785,0.33,369,582,0.634,406,881,1287,465,200,153,342,491,2274,65,36,7275,977,2230,0.438,739,1495,0.494,238,735,0.324,587,866,0.678,475,925,1400,450,297,185,409,606,2779,77.2
"870",1,2013,829,708,34,6925,732,1760,0.416,528,1143,0.462,204,617,0.331,639,889,0.719,383,851,1234,413,263,114,533,651,2307,67.9,36,7225,1023,2321,0.441,751,1598,0.47,272,723,0.376,442,655,0.675,488,899,1387,616,303,117,442,539,2762,76.7
"871",0,2013,720,627,37,7426,928,2057,0.451,701,1419,0.494,227,638,0.356,516,729,0.708,390,916,1306,493,248,162,386,590,2599,70.2,34,6975,956,2106,0.454,673,1335,0.504,283,771,0.367,538,689,0.781,395,834,1229,523,222,101,420,582,2733,80.4
"872",0,2013,754,721,34,6824,839,1916,0.438,637,1298,0.491,202,618,0.327,476,697,0.683,376,877,1253,425,235,155,410,497,2356,69.3,32,6450,803,1847,0.435,644,1354,0.476,159,493,0.323,495,654,0.757,377,791,1168,394,206,89,376,557,2260,70.6
"873",0,2013,789,695,34,6800,851,1986,0.428,608,1246,0.488,243,740,0.328,511,707,0.723,381,781,1162,497,267,126,366,558,2456,72.2,35,7026,985,1987,0.496,801,1516,0.528,184,471,0.391,554,813,0.681,396,890,1286,511,227,147,433,544,2708,77.4
"874",1,2013,612,511,30,6077,677,1425,0.475,486,945,0.514,191,480,0.398,504,697,0.723,219,662,881,392,218,126,399,457,2049,68.3,35,7026,880,1933,0.455,611,1208,0.506,269,725,0.371,541,722,0.749,393,883,1276,476,234,134,458,584,2570,73.4
"875",0,2013,651,557,40,8125,1048,2300,0.456,818,1609,0.508,230,691,0.333,652,920,0.709,531,940,1471,584,430,168,495,727,2978,74.5,35,7024,881,1961,0.449,701,1429,0.491,180,532,0.338,611,855,0.715,493,907,1400,445,162,74,389,600,2553,72.9
"876",0,2013,660,535,35,7100,842,1844,0.457,695,1347,0.516,147,497,0.296,551,755,0.73,417,823,1240,483,231,123,470,590,2382,68.1,36,7226,869,1931,0.45,630,1243,0.507,239,688,0.347,518,744,0.696,419,901,1320,465,206,94,474,644,2495,69.3
"877",1,2013,825,670,36,7252,1010,2243,0.45,729,1443,0.505,281,800,0.351,469,669,0.701,492,752,1244,521,422,109,420,708,2770,76.9,39,7876,1093,2260,0.484,797,1491,0.535,296,769,0.385,450,642,0.701,416,950,1366,565,239,108,368,496,2932,75.2
"878",0,2013,671,666,36,7199,882,1921,0.459,705,1398,0.504,177,523,0.338,507,710,0.714,421,940,1361,474,289,140,489,579,2448,68,36,7251,976,2071,0.471,756,1479,0.511,220,592,0.372,509,771,0.66,439,911,1350,605,321,231,523,651,2681,74.5
"879",1,2013,780,725,35,7050,808,1812,0.446,598,1195,0.5,210,617,0.34,562,798,0.704,314,830,1144,453,267,109,400,603,2388,68.2,37,7526,944,2110,0.447,752,1533,0.491,192,577,0.333,570,809,0.705,451,938,1389,484,314,146,555,651,2650,71.6
"880",0,2013,786,539,40,8050,1007,2293,0.439,774,1597,0.485,233,696,0.335,569,843,0.675,559,976,1535,562,360,248,495,637,2816,70.4,33,6624,833,1875,0.444,699,1432,0.488,134,443,0.302,418,585,0.715,361,867,1228,468,192,154,417,549,2218,67.2
"881",0,2013,846,607,39,7800,954,2166,0.44,695,1401,0.496,259,765,0.339,553,791,0.699,512,985,1497,530,289,173,492,700,2720,69.7,35,7000,961,1934,0.497,735,1325,0.555,226,609,0.371,548,777,0.705,409,901,1310,530,277,96,393,551,2696,77
